stage,units,sr,lr,input_scaling,alpha,acc,macro_f1,balanced_acc
stage1_coarse,500,0.99,0.05,0.02,0.1,0.527,0.47834259697809145,0.5033662476704628
stage1_coarse,500,0.99,0.05,0.02,1.0,0.529,0.48597807126710624,0.5132800766688776
stage1_coarse,500,0.99,0.05,0.02,10.0,0.527,0.48753121887621675,0.5166432249670757
stage1_coarse,500,0.99,0.05,0.02,100.0,0.534,0.5021202902994184,0.5476024392184453
stage1_coarse,500,0.99,0.05,0.05,1e-10,0.505,0.4420802254194319,0.4576646256850993
stage1_coarse,500,0.99,0.05,0.05,1e-09,0.505,0.4420802254194319,0.4576646256850993
stage1_coarse,500,0.99,0.05,0.05,1e-08,0.505,0.4420802254194319,0.4576646256850993
stage1_coarse,500,0.99,0.05,0.05,1e-07,0.505,0.4420802254194319,0.4576646256850993
stage1_coarse,500,0.99,0.05,0.05,1e-06,0.505,0.4420802254194319,0.4576646256850993
stage1_coarse,500,0.99,0.05,0.05,1e-05,0.505,0.4420802254194319,0.4576646256850993
stage1_coarse,500,0.99,0.05,0.05,0.0001,0.505,0.4419372254676747,0.4576646256850993
stage1_coarse,500,0.99,0.05,0.05,0.001,0.505,0.4418677023777094,0.4576646256850993
stage1_coarse,500,0.99,0.05,0.05,0.01,0.5085,0.44758807908837267,0.46417505165817763
stage1_coarse,500,0.99,0.05,0.05,0.1,0.515,0.46040832197632503,0.4783765914909651
stage1_coarse,500,0.99,0.05,0.05,1.0,0.536,0.48150427269077073,0.5067768517817963
stage1_coarse,500,0.99,0.05,0.05,10.0,0.534,0.4859161544788093,0.5151130129493934
stage1_coarse,500,0.99,0.05,0.05,100.0,0.536,0.498543912903955,0.5398132955425181
stage1_coarse,500,0.99,0.05,0.1,1e-10,0.4955,0.44733749253213634,0.46238370378041915
stage1_coarse,500,0.99,0.05,0.1,1e-09,0.4955,0.44733749253213634,0.46238370378041915
stage1_coarse,500,0.99,0.05,0.1,1e-08,0.4955,0.44733749253213634,0.46238370378041915
stage1_coarse,500,0.99,0.05,0.1,1e-07,0.4955,0.44733749253213634,0.46238370378041915
stage1_coarse,500,0.99,0.05,0.1,1e-06,0.4955,0.44733749253213634,0.46238370378041915
stage1_coarse,500,0.99,0.05,0.1,1e-05,0.4955,0.44733749253213634,0.46238370378041915
stage1_coarse,500,0.99,0.05,0.1,0.0001,0.4955,0.44733749253213634,0.46238370378041915
stage1_coarse,500,0.99,0.05,0.1,0.001,0.4955,0.44733749253213634,0.46238370378041915
stage1_coarse,500,0.99,0.05,0.1,0.01,0.4955,0.446723792393,0.46142917782589327
stage1_coarse,500,0.99,0.05,0.1,0.1,0.5015,0.4497584731289854,0.4645369220648881
stage1_coarse,500,0.99,0.05,0.1,1.0,0.5225,0.47449502028137786,0.4923947079954424
stage1_coarse,500,0.99,0.05,0.1,10.0,0.545,0.5065680065546678,0.5302306888655689
stage1_coarse,500,0.99,0.05,0.1,100.0,0.5495,0.5153992863021225,0.5564316773169345
stage1_coarse,500,0.99,0.1,0.01,1e-10,0.525,0.4778018094901161,0.500033601086445
stage1_coarse,500,0.99,0.1,0.01,1e-09,0.525,0.4778018094901161,0.500033601086445
stage1_coarse,500,0.99,0.1,0.01,1e-08,0.525,0.4778018094901161,0.500033601086445
stage1_coarse,500,0.99,0.1,0.01,1e-07,0.525,0.4778018094901161,0.500033601086445
stage1_coarse,500,0.99,0.1,0.01,1e-06,0.525,0.4778018094901161,0.500033601086445
stage1_coarse,500,0.99,0.1,0.01,1e-05,0.5245,0.4768964733356957,0.4986177563016977
stage1_coarse,500,0.99,0.1,0.01,0.0001,0.528,0.4815048956328865,0.5039839215992654
stage1_coarse,500,0.99,0.1,0.01,0.001,0.5405,0.4925178563650959,0.5174116975725577
stage1_coarse,500,0.99,0.1,0.01,0.01,0.5365,0.485140720315212,0.507329326440779
stage1_coarse,500,0.99,0.1,0.01,0.1,0.5295,0.4768796823906281,0.5006764630175055
stage1_coarse,500,0.99,0.1,0.01,1.0,0.531,0.4860776489062101,0.5132903411296704
stage1_coarse,500,0.99,0.1,0.01,10.0,0.5355,0.499881329177878,0.5325455503820642
stage1_coarse,500,0.99,0.1,0.01,100.0,0.534,0.5010155042870806,0.5473963681460645
stage1_coarse,500,0.99,0.1,0.02,1e-10,0.5335,0.4776646368603267,0.4958203794782815
stage1_coarse,500,0.99,0.1,0.02,1e-09,0.5335,0.4776646368603267,0.4958203794782815
stage1_coarse,500,0.99,0.1,0.02,1e-08,0.5335,0.4776646368603267,0.4958203794782815
stage1_coarse,500,0.99,0.1,0.02,1e-07,0.5335,0.4776646368603267,0.4958203794782815
stage1_coarse,500,0.99,0.1,0.02,1e-06,0.5335,0.4776646368603267,0.4958203794782815
stage1_coarse,500,0.99,0.1,0.02,1e-05,0.5335,0.4776646368603267,0.4958203794782815
stage1_coarse,500,0.99,0.1,0.02,0.0001,0.5335,0.4775801244281392,0.4958203794782815
stage1_coarse,500,0.99,0.1,0.02,0.001,0.5405,0.48378815513784196,0.5020023047499927
stage1_coarse,500,0.99,0.1,0.02,0.01,0.5485,0.484794954727212,0.5044452896164909
stage1_coarse,500,0.99,0.1,0.02,0.1,0.5475,0.4909029529384735,0.5163317250588635
stage1_coarse,500,0.99,0.1,0.02,1.0,0.5345,0.4883984172558156,0.5150374941000946
stage1_coarse,500,0.99,0.1,0.02,10.0,0.539,0.49716925307892745,0.5304503448020148
stage1_coarse,500,0.99,0.1,0.02,100.0,0.536,0.5008324278450521,0.5482420984293601
stage1_coarse,500,0.99,0.1,0.05,1e-10,0.5215,0.47034791222431754,0.4919402558259617
stage1_coarse,500,0.99,0.1,0.05,1e-09,0.5215,0.47034791222431754,0.4919402558259617
stage1_coarse,500,0.99,0.1,0.05,1e-08,0.5215,0.47034791222431754,0.4919402558259617
stage1_coarse,500,0.99,0.1,0.05,1e-07,0.5215,0.47034791222431754,0.4919402558259617
stage1_coarse,500,0.99,0.1,0.05,1e-06,0.5215,0.47034791222431754,0.4919402558259617
stage1_coarse,500,0.99,0.1,0.05,1e-05,0.5215,0.47034791222431754,0.4919402558259617
stage1_coarse,500,0.99,0.1,0.05,0.0001,0.5215,0.47034791222431754,0.4919402558259617
stage1_coarse,500,0.99,0.1,0.05,0.001,0.5215,0.47105512775202146,0.4925770641930332
stage1_coarse,500,0.99,0.1,0.05,0.01,0.5245,0.47472489238366594,0.49571442151562184
stage1_coarse,500,0.99,0.1,0.05,0.1,0.5365,0.4814428239441259,0.5025723310963361
stage1_coarse,500,0.99,0.1,0.05,1.0,0.5425,0.4969517302594396,0.5141610658200849
stage1_coarse,500,0.99,0.1,0.05,10.0,0.5415,0.5002163720301638,0.52807310710678
stage1_coarse,500,0.99,0.1,0.05,100.0,0.5345,0.5010370755966576,0.5397491034866047
stage1_coarse,500,0.99,0.1,0.1,1e-10,0.5475,0.49870580413416976,0.5181939174042474
stage1_coarse,500,0.99,0.1,0.1,1e-09,0.5475,0.49870580413416976,0.5181939174042474
stage1_coarse,500,0.99,0.1,0.1,1e-08,0.5475,0.49870580413416976,0.5181939174042474
stage1_coarse,500,0.99,0.1,0.1,1e-07,0.5475,0.49870580413416976,0.5181939174042474
stage1_coarse,500,0.99,0.1,0.1,1e-06,0.5475,0.49870580413416976,0.5181939174042474
stage1_coarse,500,0.99,0.1,0.1,1e-05,0.5475,0.49870580413416976,0.5181939174042474
stage1_coarse,500,0.99,0.1,0.1,0.0001,0.5475,0.49870580413416976,0.5181939174042474
stage1_coarse,500,0.99,0.1,0.1,0.001,0.5475,0.49870580413416976,0.5181939174042474
stage1_coarse,500,0.99,0.1,0.1,0.01,0.5485,0.5003286498985545,0.5196894531185331
stage1_coarse,500,0.99,0.1,0.1,0.1,0.5525,0.5032343714763259,0.522812458733315
stage1_coarse,500,0.99,0.1,0.1,1.0,0.5505,0.5044923033072741,0.5269473120109216
stage1_coarse,500,0.99,0.1,0.1,10.0,0.5455,0.5058295228312921,0.5331745518078643
stage1_coarse,500,0.99,0.1,0.1,100.0,0.5515,0.5153453645744748,0.5540834219261314
stage1_coarse,500,0.99,0.15,0.01,1e-10,0.506,0.45597867288447347,0.47878508104783146
stage1_coarse,500,0.99,0.15,0.01,1e-09,0.506,0.45597867288447347,0.47878508104783146
stage1_coarse,500,0.99,0.15,0.01,1e-08,0.506,0.45597867288447347,0.47878508104783146
stage1_coarse,500,0.99,0.15,0.01,1e-07,0.506,0.45597867288447347,0.47878508104783146
stage1_coarse,500,0.99,0.15,0.01,1e-06,0.506,0.45597867288447347,0.47878508104783146
stage1_coarse,500,0.99,0.15,0.01,1e-05,0.5065,0.45610493088958864,0.4790079074845391
stage1_coarse,500,0.99,0.15,0.01,0.0001,0.51,0.4591032437194572,0.4818809625470852
stage1_coarse,500,0.99,0.15,0.01,0.001,0.5205,0.4714807557125272,0.4964583304608842
stage1_coarse,500,0.99,0.15,0.01,0.01,0.524,0.48121910711048904,0.5070047800165319
stage1_coarse,500,0.99,0.15,0.01,0.1,0.5255,0.4802778890884822,0.5066833988866223
stage1_coarse,500,0.99,0.15,0.01,1.0,0.524,0.4814890272498477,0.5099935421533217
stage1_coarse,500,0.99,0.15,0.01,10.0,0.5195,0.4773786623072036,0.507701253222952
stage1_coarse,500,0.99,0.15,0.01,100.0,0.5265,0.4905618536806339,0.5286111481595626
stage1_coarse,500,0.99,0.15,0.02,1e-10,0.5175,0.4697594451547147,0.4897454632012718
stage1_coarse,500,0.99,0.15,0.02,1e-09,0.5175,0.4697594451547147,0.4897454632012718
stage1_coarse,500,0.99,0.15,0.02,1e-08,0.517,0.46939758615326604,0.48950507858588727
stage1_coarse,500,0.99,0.15,0.02,1e-07,0.5175,0.4697594451547147,0.4897454632012718
stage1_coarse,500,0.99,0.15,0.02,1e-06,0.517,0.46939758615326604,0.48950507858588727
stage1_coarse,500,0.99,0.15,0.02,1e-05,0.5175,0.4698176477161063,0.4897454632012718
stage1_coarse,500,0.99,0.15,0.02,0.0001,0.517,0.46925676593342536,0.4887930822488909
stage1_coarse,500,0.99,0.15,0.02,0.001,0.521,0.4722807711680733,0.4928217875654906
stage1_coarse,500,0.99,0.15,0.02,0.01,0.528,0.4814185137382562,0.5026847196213456
stage1_coarse,500,0.99,0.15,0.02,0.1,0.5315,0.48675154607851095,0.5096627865362306
stage1_coarse,500,0.99,0.15,0.02,1.0,0.537,0.49128101606515734,0.518661223470753
stage1_coarse,500,0.99,0.15,0.02,10.0,0.533,0.4909752797641801,0.5191635683525624
stage1_coarse,500,0.99,0.15,0.02,100.0,0.5315,0.49688922080484244,0.5340575317815363
stage1_coarse,500,0.99,0.15,0.05,1e-10,0.5295,0.480486172350669,0.49713033115535693
stage1_coarse,500,0.99,0.15,0.05,1e-09,0.5295,0.480486172350669,0.49713033115535693
stage1_coarse,500,0.99,0.15,0.05,1e-08,0.5295,0.480486172350669,0.49713033115535693
stage1_coarse,500,0.99,0.15,0.05,1e-07,0.5295,0.480486172350669,0.49713033115535693
stage1_coarse,500,0.99,0.15,0.05,1e-06,0.5295,0.480486172350669,0.49713033115535693
stage1_coarse,500,0.99,0.15,0.05,1e-05,0.5295,0.480486172350669,0.49713033115535693
stage1_coarse,500,0.99,0.15,0.05,0.0001,0.5295,0.48053059695977696,0.49713033115535693
stage1_coarse,500,0.99,0.15,0.05,0.001,0.529,0.48001309022407,0.49673350575853165
stage1_coarse,500,0.99,0.15,0.05,0.01,0.532,0.48426971676000913,0.5018081615450153
stage1_coarse,500,0.99,0.15,0.05,0.1,0.5365,0.4878943456755036,0.5069767967868393
stage1_coarse,500,0.99,0.15,0.05,1.0,0.5415,0.49601688237187247,0.5163701503307759
stage1_coarse,500,0.99,0.15,0.05,10.0,0.5415,0.5043858062088433,0.5317619778766811
stage1_coarse,500,0.99,0.15,0.05,100.0,0.5435,0.5075355806524604,0.5414251363722917
stage1_coarse,500,0.99,0.15,0.1,1e-10,0.515,0.4695184032555713,0.48740426390967756
stage1_coarse,500,0.99,0.15,0.1,1e-09,0.515,0.4695184032555713,0.48740426390967756
stage1_coarse,500,0.99,0.15,0.1,1e-08,0.515,0.4695184032555713,0.48740426390967756
stage1_coarse,500,0.99,0.15,0.1,1e-07,0.515,0.4695184032555713,0.48740426390967756
stage1_coarse,500,0.99,0.15,0.1,1e-06,0.515,0.4695184032555713,0.48740426390967756
stage1_coarse,500,0.99,0.15,0.1,1e-05,0.515,0.4695184032555713,0.48740426390967756
stage1_coarse,500,0.99,0.15,0.1,0.0001,0.515,0.4695184032555713,0.48740426390967756
stage1_coarse,500,0.99,0.15,0.1,0.001,0.515,0.4696564163007541,0.48740426390967756
stage1_coarse,500,0.99,0.15,0.1,0.01,0.516,0.4704285932672037,0.48806494154924707
stage1_coarse,500,0.99,0.15,0.1,0.1,0.527,0.48297495647491945,0.5033710000428858
stage1_coarse,500,0.99,0.15,0.1,1.0,0.545,0.506857011264311,0.5266721600633605
stage1_coarse,500,0.99,0.15,0.1,10.0,0.5425,0.5038524891045244,0.5278981771930467
stage1_coarse,500,0.99,0.15,0.1,100.0,0.5415,0.507769585900782,0.5459097103888139
stage1_coarse,500,0.99,0.3,0.01,1e-10,0.5265,0.4733292590806556,0.49592753903666054
stage1_coarse,500,0.99,0.3,0.01,1e-09,0.5265,0.4733292590806556,0.49592753903666054
stage1_coarse,500,0.99,0.3,0.01,1e-08,0.5265,0.4733292590806556,0.49592753903666054
stage1_coarse,500,0.99,0.3,0.01,1e-07,0.5265,0.4733292590806556,0.49592753903666054
stage1_coarse,500,0.99,0.3,0.01,1e-06,0.526,0.47304110950008155,0.495687154421276
stage1_coarse,500,0.99,0.3,0.01,1e-05,0.526,0.47211674082561117,0.49457618768530925
stage1_coarse,500,0.99,0.3,0.01,0.0001,0.5265,0.4739545261007055,0.4967085566249052
stage1_coarse,500,0.99,0.3,0.01,0.001,0.5285,0.47736840241630524,0.5015576265014691
stage1_coarse,500,0.99,0.3,0.01,0.01,0.5305,0.479034608629551,0.504883525991915
stage1_coarse,500,0.99,0.3,0.01,0.1,0.524,0.48153934026362144,0.5089193749574574
stage1_coarse,500,0.99,0.3,0.01,1.0,0.5255,0.48425053467788526,0.5098667356851709
stage1_coarse,500,0.99,0.3,0.01,10.0,0.538,0.49833808678016583,0.5252544641393158
stage1_coarse,500,0.99,0.3,0.01,100.0,0.5455,0.5076816821944135,0.5387680153084189
stage1_coarse,500,0.99,0.3,0.02,1e-10,0.52,0.46040088054324624,0.48190729936799037
stage1_coarse,500,0.99,0.3,0.02,1e-09,0.52,0.46040088054324624,0.48190729936799037
stage1_coarse,500,0.99,0.3,0.02,1e-08,0.52,0.46040088054324624,0.48190729936799037
stage1_coarse,500,0.99,0.3,0.02,1e-07,0.52,0.46040088054324624,0.48190729936799037
stage1_coarse,500,0.99,0.3,0.02,1e-06,0.5205,0.4613343051165506,0.48278449235044657
stage1_coarse,500,0.99,0.3,0.02,1e-05,0.5205,0.4613343051165506,0.48278449235044657
stage1_coarse,500,0.99,0.3,0.02,0.0001,0.5215,0.46362251541408994,0.48496933071668735
stage1_coarse,500,0.99,0.3,0.02,0.001,0.5245,0.46924961584131736,0.4909119447157038
stage1_coarse,500,0.99,0.3,0.02,0.01,0.525,0.47204622053513556,0.4954199558983305
stage1_coarse,500,0.99,0.3,0.02,0.1,0.526,0.48081730480571966,0.506320928263334
stage1_coarse,500,0.99,0.3,0.02,1.0,0.5295,0.4921282143586918,0.5160751722293374
stage1_coarse,500,0.99,0.3,0.02,10.0,0.5315,0.49600401928288196,0.5239791169874517
stage1_coarse,500,0.99,0.3,0.02,100.0,0.5415,0.5051341435116189,0.538866994913435
stage1_coarse,500,0.99,0.3,0.05,1e-10,0.523,0.475215444371529,0.49435999663811014
stage1_coarse,500,0.99,0.3,0.05,1e-09,0.523,0.475215444371529,0.49435999663811014
stage1_coarse,500,0.99,0.3,0.05,1e-08,0.523,0.475215444371529,0.49435999663811014
stage1_coarse,500,0.99,0.3,0.05,1e-07,0.523,0.475215444371529,0.49435999663811014
stage1_coarse,500,0.99,0.3,0.05,1e-06,0.523,0.475215444371529,0.49435999663811014
stage1_coarse,500,0.99,0.3,0.05,1e-05,0.523,0.475215444371529,0.49435999663811014
stage1_coarse,500,0.99,0.3,0.05,0.0001,0.523,0.475215444371529,0.49435999663811014
stage1_coarse,500,0.99,0.3,0.05,0.001,0.5235,0.4763434975056021,0.49576226953146996
stage1_coarse,500,0.99,0.3,0.05,0.01,0.5255,0.4804096189601573,0.4985966938453329
stage1_coarse,500,0.99,0.3,0.05,0.1,0.5245,0.4794845784082331,0.4994795863007246
stage1_coarse,500,0.99,0.3,0.05,1.0,0.539,0.5004145318955918,0.5255581278993418
stage1_coarse,500,0.99,0.3,0.05,10.0,0.534,0.49855483732940503,0.5252802234659657
stage1_coarse,500,0.99,0.3,0.05,100.0,0.538,0.5034077207246813,0.5380765873228578
stage1_coarse,500,0.99,0.3,0.1,1e-10,0.5155,0.4642750255440644,0.4831188263493937
stage1_coarse,500,0.99,0.3,0.1,1e-09,0.5155,0.4642750255440644,0.4831188263493937
stage1_coarse,500,0.99,0.3,0.1,1e-08,0.5155,0.4642750255440644,0.4831188263493937
stage1_coarse,500,0.99,0.3,0.1,1e-07,0.5155,0.4642750255440644,0.4831188263493937
stage1_coarse,500,0.99,0.3,0.1,1e-06,0.5155,0.4642750255440644,0.4831188263493937
stage1_coarse,500,0.99,0.3,0.1,1e-05,0.5155,0.4642750255440644,0.4831188263493937
stage1_coarse,500,0.99,0.3,0.1,0.0001,0.5155,0.4642750255440644,0.4831188263493937
stage1_coarse,500,0.99,0.3,0.1,0.001,0.516,0.46458960699673996,0.48342370439817417
stage1_coarse,500,0.99,0.3,0.1,0.01,0.516,0.46505192348154445,0.4828788433791476
stage1_coarse,500,0.99,0.3,0.1,0.1,0.5235,0.47484204184373047,0.4943490684252342
stage1_coarse,500,0.99,0.3,0.1,1.0,0.537,0.5037794380299851,0.5245800612256565
stage1_coarse,500,0.99,0.3,0.1,10.0,0.548,0.5188825898167368,0.5457185087990144
stage1_coarse,500,0.99,0.3,0.1,100.0,0.543,0.5080654849888318,0.5429655168908852
